Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;7;5;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_pointing(E,C,D),init_pointing(E,C,D),goal_have_image(G,F,D),init_supports(B,F,D),init_pointing(A,G,D). | calibrate(A,B,C,D):-init_supports(B,G,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),goal_have_image(F,G,D),init_power_avail(A,D),init_supports(B,E,D).;1835.8948;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;5;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.22157;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;5;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;1.988658;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;5;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,E,D),goal_pointing(A,F,D),goal_have_image(F,E,D). | calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,G,D),init_supports(B,E,D),goal_have_image(F,E,D),goal_have_image(F,G,D),init_on_board(B,A,D).;825.95514;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;5;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;2.283759;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;5;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;2.088045;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;5;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,F,D),goal_pointing(A,E,D),goal_have_image(F,G,D),goal_have_image(E,G,D),init_calibration_target(B,C,D). | calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(B,G,D),init_supports(B,F,D),goal_have_image(E,G,D),goal_have_image(E,F,D),init_calibration_target(B,C,D).;134.98436;04/11/2021 18:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.564012;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(F,H,D),init_on_board(G,A,D),init_calibration_target(G,C,D),init_supports(G,H,D),goal_have_image(F,E,D).;127.62729;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),goal_have_image(E,F,D),init_supports(B,F,D),goal_pointing(A,E,D). | calibrate(A,B,C,D):-goal_have_image(G,F,D),init_calibration_target(B,C,D),init_power_avail(A,D),init_supports(B,F,D),init_supports(B,E,D),goal_have_image(G,E,D).;111.66332;04/11/2021 19:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;5;6;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.585502;04/11/2021 19:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;5;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;1.800291;04/11/2021 19:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;5;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(G,F,D),init_on_board(H,A,D),init_supports(H,F,D),init_calibration_target(H,C,D),goal_have_image(G,E,D).;402.09888;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;5;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.461218;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(H,E,D),init_on_board(F,A,D),init_calibration_target(F,C,D),init_supports(B,G,D),goal_have_image(H,G,D).;88.80435;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,E,D),goal_pointing(A,F,D),goal_have_image(F,E,D). | calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,G,D),init_supports(B,E,D),goal_have_image(F,E,D),goal_have_image(F,G,D),init_on_board(B,A,D).;825.95514;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;5;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.540509;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(F,H,D),goal_have_image(E,G,D),init_on_board(F,A,D),init_calibration_target(B,C,D),init_supports(B,G,D),goal_have_image(E,H,D).;97.67886;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,F,D),goal_pointing(A,E,D),goal_have_image(F,G,D),goal_have_image(E,G,D),init_calibration_target(B,C,D). | calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(B,G,D),init_supports(B,F,D),goal_have_image(E,G,D),goal_have_image(E,F,D),init_calibration_target(B,C,D).;134.98436;04/11/2021 19:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;6;6;38;856;18;470;0.074803;0.678571;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;1.935424;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;6;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.139719;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;6;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_supports(H,F,D),goal_have_image(E,G,D),init_calibration_target(H,C,D),goal_have_image(E,F,D),init_on_board(H,A,D).;345.74957;04/11/2021 20:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;6;6;49;1184;26;614;0.073906;0.653333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;1.974609;04/11/2021 20:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;6;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.188146;04/11/2021 20:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;6;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(F,E,D),init_on_board(F,A,D),goal_have_image(G,E,D),init_calibration_target(F,C,D),goal_have_image(G,H,D),init_supports(B,H,D).;376.91708;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;6;6;8;306;7;177;0.043243;0.533333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;1.877634;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;6;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.050542;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;6;6;98;187;126;87;0.52973;0.4375;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781815;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;6;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;93.87892;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;6;6;28;637;14;302;0.084848;0.666667;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;1.933463;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;6;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;2.13307;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;6;6;180;353;298;150;0.545455;0.376569;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),init_calibration_target(H,C,D),goal_have_image(F,G,D),init_supports(H,G,D).;324.93826;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;6;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;04/11/2021 20:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;7;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.337115;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,H,D),init_calibration_target(G,C,D),goal_have_image(F,E,D),init_supports(B,H,D),init_on_board(G,A,D),init_supports(B,E,D).;130.95116;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_supports(H,F,D),goal_have_image(E,G,D),init_calibration_target(H,C,D),goal_have_image(E,F,D),init_on_board(H,A,D).;345.74957;04/11/2021 21:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;7;6;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.326283;04/11/2021 21:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;7;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.659208;04/11/2021 21:50
satellite;calibrate;2;0;0.2;1;193;8362;113576;8;7;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(E,G,D),init_calibration_target(F,C,D),init_supports(B,G,D),init_on_board(F,A,D),init_supports(B,H,D),goal_have_image(E,H,D).;539.0448;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.271773;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_calibration_target(G,C,D),init_supports(B,H,D),init_on_board(G,A,D),goal_have_image(F,H,D),init_supports(B,E,D).;303.34064;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;6;98;187;126;87;0.52973;0.4375;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781815;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.25;49;1761;29222;8;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;93.87892;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;2.244992;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;6;180;353;298;150;0.545455;0.376569;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(E,F,D),goal_have_image(H,F,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_calibration_target(E,C,D).;166.41055;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,F,D),init_calibration_target(E,C,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_supports(B,F,D).;167.20251;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.5;97;4011;57025;8;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;325.6953;04/11/2021 21:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;7;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.557603;04/11/2021 22:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;7;269;484;390;239;0.529528;0.408194;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(G,F,D),init_supports(G,H,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D).;78.75407;04/11/2021 22:50
satellite;calibrate;2;0;0.2;0.75;145;6352;84993;8;5;7;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(G,H,D),init_supports(B,F,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D).;79.15318;04/11/2021 22:50
