Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
domainfiles;switch_off;2;0;00.02;1;193;8362;113576;8;8;1;1;1014;73;1;00.05;0.013514;0;354;18;0;0;0;0;0;0;0;0;0;switch_off(A,B,C):-init_calibration_target(A,D,C),goal_pointing(B,E,C),goal_pointing(F,E,C),init_pointing(F,D,C).;7.302.453;08/11/2021 04.50
domainfiles;switch_off;2;0;00.02;1;193;8362;113576;8;8;1;2;1000;87;0;1;0.022472;0;334;38;0;0;0;0;0;0;0;0;0;switch_off(A,B,C):-init_on_board(A,G,C),init_supports(E,F,C),goal_have_image(D,F,C),init_on_board(E,G,C),goal_pointing(B,D,C).;43.026.802;08/11/2021 04.50
domainfiles;switch_off;2;0;00.02;1;193;8362;113576;8;8;1;2;1004;83;0;1;0.023529;0;331;41;0;0;0;0;0;0;0;0;0;switch_off(A,B,C):-init_calibration_target(E,G,C),init_supports(E,F,C),init_calibration_target(A,G,C),goal_have_image(D,F,C),goal_pointing(B,D,C).;43.123.234;08/11/2021 04.50
domainfiles;switch_off;2;0;00.02;1;193;8362;113576;8;8;1;1;1070;17;1;00.05;0.055556;0;367;5;0;0;0;0;0;0;0;0;0;switch_off(A,B,C):-goal_have_image(D,G,C),goal_pointing(B,H,C),init_pointing(E,F,C),init_calibration_target(A,F,C),goal_pointing(E,D,C),goal_have_image(H,G,C).;5.695.008;08/11/2021 04.50
domainfiles;switch_off;2;0;00.02;1;193;8362;113576;8;8;1;1;1074;13;1;00.05;0.071429;0;367;5;0;0;0;0;0;0;0;0;0;switch_off(A,B,C):-goal_have_image(D,F,C),init_pointing(E,G,C),init_calibration_target(A,G,C),init_on_board(H,B,C),init_on_board(A,E,C),init_supports(H,F,C),goal_pointing(B,D,C).;3.174.108;08/11/2021 04.50
domainfiles;drive;10;0;00.02;1;35;1124;10676;8;8;1;0;319;70;251;0;0;0;204;18;66;0;0;0;0;0;0;0;0;drive(A,B,C,D):-init_at(A,B,D),init_at(A,C,D).;4.018.156;10/11/2021 14.08
domainfiles;drive;10;0;00.02;1;35;1124;10676;8;8;1;93;282;107;158;0.370518;0,322916667;23;173;49;43;0.348485;0.319444;0;0;0;0;0;0;drive(A,B,C,D):-init_at(A,B,D),init_at(G,C,D),init_at(E,F,D),init_at(G,F,D),init_at(E,C,D).;7.869.634;10/11/2021 14.08
domainfiles;lift;10;0;00.02;1;35;1124;10676;8;8;1;11;4724;231;154;0.066667;0.045455;6;2902;114;54;00.01;00.05;0;0;0;0;0;0;lift(A,B,C,D,E):-init_at(A,D,E),goal_on(C,B,E).;4.967.002;11/11/2021 03.13
domainfiles;lift;10;0;00.02;1;35;1124;10676;8;8;1;11;4882;73;154;0.066667;0.130952;6;2992;24;54;00.01;00.02;0;0;0;0;0;0;lift(A,B,C,D,E):-init_at(C,D,E),init_available(A,E),goal_on(C,B,E).;5.633.356;11/11/2021 03.13
domainfiles;lift;10;0;00.02;1;35;1124;10676;8;8;1;165;4935;20;0;1;0.891892;60;3009;7;0;1;0.895522;0;0;0;0;0;0;lift(A,B,C,D,E):-init_at(C,D,E),init_available(A,E),init_on(B,C,E).;7.213.158;11/11/2021 03.13
domainfiles;drop;10;0;00.02;1;35;1124;10676;8;8;1;0;3407;242;151;0;0;0;2096;120;56;0;0;0;0;0;0;0;0;drop(A,B,C,D,E):-init_at(A,D,E),goal_on(C,B,E).;4.914.326;11/11/2021 04.06
domainfiles;drop;10;0;00.02;1;35;1124;10676;8;8;1;151;3475;174;0;1;0.464615;56;2120;96;0;1;0.368421;0;0;0;0;0;0;drop(A,B,C,D,E):-init_at(A,D,E),goal_on(B,C,E).;5.103.988;11/11/2021 04.06
domainfiles;drop;10;0;00.02;1;35;1124;10676;8;8;1;99;3581;68;52;0.655629;0.592814;30;2184;32;26;0.535714;0.483871;0;0;0;0;0;0;drop(A,B,C,D,E):-init_available(A,E),goal_on(B,C,E),init_at(C,D,E).;6.288.932;11/11/2021 04.06
domainfiles;drop;10;0;00.02;1;35;1124;10676;8;8;1;67;3632;17;84;0.443709;0.797619;17;2203;13;39;0.303571;0.566667;0;0;0;0;0;0;drop(A,B,C,D,E):-init_at(F,D,E),goal_on(B,C,E),goal_on(C,F,E),init_available(A,E).;22.137.325;11/11/2021 04.06
domainfiles;drop;10;0;00.02;1;35;1124;10676;8;8;1;70;3632;17;81;0.463576;0.804598;17;2202;14;39;0.303571;0.548387;0;0;0;0;0;0;drop(A,B,C,D,E):-init_on(F,C,E),init_at(B,D,E),goal_on(F,B,E),goal_on(B,C,E),init_available(A,E). | drop(A,B,C,D,E):-init_at(G,D,E),goal_on(C,G,E),init_at(F,D,E),goal_on(B,C,E),goal_on(C,F,E),init_available(A,E).;10,336.214;11/11/2021 04.06
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;59;709;121;231;0.203448;0.327778;13;400;51;72;0.152941;0.203125;0;0;0;0;0;0;load(A,B,C,D,E):-init_clear(B,E),init_available(A,E),init_at(C,D,E).;5.939.793;11/11/2021 06.09
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;0;830;0;290;0;-1;0;451;0;85;0;0;0;0;0;0;0;0;load(A,B,C,D,E):-init_on(F,B,E),init_available(A,E),init_on(B,F,E),init_at(C,D,E).;6.462.488;11/11/2021 06.09
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;8;828;2;282;0.027586;00.08;0;451;0;85;0;0;0;0;0;0;0;0;load(A,B,C,D,E):-init_on(G,B,E),init_on(F,G,E),goal_on(B,F,E),init_available(A,E),init_at(C,D,E).;7.908.904;11/11/2021 06.09
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;10;828;2;280;0.034483;0.833333;1;450;1;84;0.011765;00.05;0;0;0;0;0;0;load(A,B,C,D,E):-init_on(H,B,E),init_at(C,D,E),goal_on(G,F,E),goal_on(F,H,E),init_on(G,H,E),init_available(A,E). | load(A,B,C,D,E):-init_on(H,B,E),goal_on(B,G,E),init_at(C,D,E),init_on(H,F,E),init_on(G,H,E),init_available(A,E),goal_on(F,G,E).;8.658.575;11/11/2021 06.09
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;10;830;0;280;0.034483;1;2;445;6;83;0.023529;00.25;0;0;0;0;0;0;load(A,B,C,D,E):-init_on(B,G,E),init_at(C,D,E),init_on(H,F,E),init_on(G,H,E),init_available(A,E),goal_on(F,G,E). | load(A,B,C,D,E):-init_clear(B,E),init_at(C,D,E),init_on(G,F,E),init_on(B,H,E),goal_on(G,B,E),goal_on(H,F,E),init_available(A,E). | load(A,B,C,D,E):-init_on(H,B,E),goal_on(B,G,E),init_at(C,D,E),goal_on(F,H,E),init_on(F,G,E),init_available(A,E),init_clear(H,E).;22.501.018;11/11/2021 06.09
domainfiles;load;10;0;00.02;1;35;1124;10676;8;8;1;12;830;0;278;0.041379;1;2;445;6;83;0.023529;00.25;0;0;0;0;0;0;load(A,B,C,D,E):-init_on(F,H,E),init_at(C,D,E),goal_on(G,F,E),init_on(H,G,E),init_available(A,E),init_on(B,F,E). | load(A,B,C,D,E):-goal_on(F,B,E),init_at(C,D,E),goal_on(G,F,E),init_on(G,H,E),init_available(A,E),goal_on(H,G,E). | load(A,B,C,D,E):-init_clear(B,E),init_at(C,D,E),init_on(G,F,E),init_on(B,H,E),goal_on(G,B,E),goal_on(H,F,E),init_available(A,E). | load(A,B,C,D,E):-init_on(H,B,E),goal_on(B,F,E),init_at(C,D,E),init_on(G,F,E),goal_on(G,H,E),init_available(A,E),init_clear(H,E).;13.214.403;11/11/2021 06.09
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;44;717;136;223;0.164794;0.244444;12;407;52;65;0.155844;1,302083333;0;0;0;0;0;0;unload(A,B,C,D,E):-init_available(A,E),init_clear(B,E),init_at(C,D,E).;6.090;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;0;853;0;267;0;-1;0;459;0;77;0;0;0;0;0;0;0;0;unload(A,B,C,D,E):-init_at(C,D,E),init_available(A,E),init_on(F,B,E),init_on(B,F,E).;6.635.427;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;9;846;7;258;0.033708;3,90625;1;456;3;76;0.012987;00.25;0;0;0;0;0;0;unload(A,B,C,D,E):-init_on(B,G,E),goal_on(F,G,E),goal_on(B,F,E),init_available(A,E),init_at(C,D,E).;1.051;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;4;853;0;263;0.014981;1;0;459;0;77;0;0;0;0;0;0;0;0;unload(A,B,C,D,E):-init_on(H,G,E),init_on(F,H,E),goal_on(B,H,E),goal_on(G,F,E),init_available(A,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(F,E),goal_on(F,G,E),goal_on(G,B,E),init_available(A,E),init_on(F,B,E),init_at(C,D,E).;67.232.864;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;6;853;0;261;0.022472;1;0;459;0;77;0;0;0;0;0;0;0;0;unload(A,B,C,D,E):-goal_on(G,H,E),init_on(B,H,E),init_on(H,F,E),init_available(A,E),init_on(F,G,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(G,E),goal_on(G,H,E),init_clear(H,E),init_available(A,E),init_on(H,F,E),init_on(G,B,E),goal_on(H,F,E),init_at(C,D,E).;5.085.869;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;8;853;0;259;0.029963;1;0;459;0;77;0;0;0;0;0;0;0;0;unload(A,B,C,D,E):-init_on(G,H,E),goal_on(F,G,E),init_on(H,F,E),goal_on(G,B,E),init_available(A,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(G,E),goal_on(G,F,E),goal_on(F,B,E),init_on(G,B,E),init_available(A,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(G,E),goal_on(G,H,E),init_clear(H,E),init_available(A,E),init_on(H,F,E),init_on(G,B,E),goal_on(H,F,E),init_at(C,D,E).;21.785.332;11/11/2021 06.10
domainfiles;unload;10;0;00.02;1;35;1124;10676;8;8;1;10;853;0;257;0.037453;1;0;459;0;77;0;0;0;0;0;0;0;0;unload(A,B,C,D,E):-init_on(B,G,E),init_on(F,H,E),goal_on(H,G,E),init_on(G,F,E),init_available(A,E),init_at(C,D,E). | unload(A,B,C,D,E):-goal_on(B,F,E),goal_on(G,H,E),init_on(H,F,E),init_available(A,E),init_on(F,G,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(G,E),goal_on(G,F,E),goal_on(F,B,E),init_on(G,B,E),init_available(A,E),init_at(C,D,E). | unload(A,B,C,D,E):-init_clear(G,E),init_on(H,B,E),init_clear(H,E),goal_on(G,F,E),goal_on(H,G,E),init_on(G,F,E),init_available(A,E),init_at(C,D,E).;15.506.014;11/11/2021 06.10
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;5;6;5;256;19918;1238;188;0.576577;0.171352;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;5;6;5;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;5;6;5;110;9342;523;95;0.536585;0.173776;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;5;6;5;206;14388;870;142;0.591954;0.19145;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;5;7;6;151;20770;386;293;0.34009;0.281192;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;5;7;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;5;7;6;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;5;7;6;192;14398;860;156;0.551724;0.18251;109;18720;595;201;0.351613;0.15483;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;8;7;259;19960;1196;185;0.583333;0.178007;100;18755;560;210;0.322581;0.151515;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;8;7;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;8;7;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;8;7;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;9;7;261;19938;1218;183;0.587838;0.176471;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;9;7;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;9;7;94;9590;275;111;0.458537;0.254743;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;9;7;157;14765;493;191;0.451149;0.241538;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;1;8;259;19961;1195;185;0.583333;0.178129;100;18755;560;210;0.322581;0.151515;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;1;8;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;1;8;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;1;8;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;7;2;9;250;19913;1243;194;0.563063;0.167448;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;7;2;9;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;7;2;9;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;7;2;9;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;4;6;5;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;4;6;5;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;4;6;5;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;4;6;5;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;4;7;6;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;4;7;6;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;4;7;6;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;4;7;6;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;5;8;7;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;5;8;7;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;5;8;7;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;5;8;7;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;5;9;7;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;5;9;7;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;5;9;7;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;5;9;7;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;5;1;8;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;5;1;8;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;5;1;8;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;5;1;8;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;6;2;9;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;6;2;9;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;6;2;9;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;6;2;9;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;4;6;5;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;4;6;5;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;4;6;5;73;1073;22;2;0.973333;0.768421;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;4;6;5;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;4;7;6;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;4;7;6;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;4;7;6;73;1073;22;2;0.973333;0.768421;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;4;7;6;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;5;8;7;149;2257;51;3;0.980263;0,517361111;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;5;8;7;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;5;8;7;73;1073;22;2;0.973333;0.768421;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;5;8;7;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;5;9;7;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;5;9;7;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;5;9;7;73;1073;22;2;0.973333;0.768421;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;5;9;7;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;5;1;8;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;5;1;8;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;5;1;8;73;1073;22;2;0.973333;0.768421;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;5;1;8;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;6;2;9;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.25;10;169;5872;6;2;9;37;523;10;2;0.948718;0.787234;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;00.05;20;347;12064;6;2;9;72;1073;22;3;0,066666667;0.765957;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;562;18641;6;2;9;108;1653;35;2;0.981818;0.755245;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;6;5;256;19918;1238;188;0.576577;0.171352;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5871;6;5;5;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12063;5;5;6;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18640;6;5;5;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;6;6;258;19959;1197;186;0.581081;0.17732;100;18755;560;210;0.322581;0.151515;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5871;6;5;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12063;6;5;6;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18640;7;5;5;192;14398;860;156;0.551724;0.18251;109;18720;595;201;0.351613;0.15483;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;7;6;205;20397;759;239;0.461712;0.212656;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5871;7;5;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12063;6;5;7;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18640;8;5;5;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;6;7;6;261;19938;1218;183;0.587838;0.176471;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5871;8;5;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12063;6;6;7;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18640;8;6;5;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;6;8;6;259;19959;1197;185;0.583333;0.177885;100;18755;560;210;0.322581;0.151515;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5871;8;6;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12063;6;7;7;94;9589;276;111;0.458537;0.254054;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;;
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18640;9;6;5;206;14387;871;142;0.591954;0.191272;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;;
